HIGH,TRD_DT,CHG,SECU_CODE,VOLUME,TURN,PRE_CLOSE,LOW,SWING,CLOSE,ADJ_TYPE,PCT_CHG,OPEN,AMT
3.0202,20191120,-0.02,000005.SZE,52776.97,0.4989,2.9695,2.9296,0.0303,2.9501,before,-0.6734,3.0105,15690509.0
2.9695,20191121,0.0,000005.SZE,26830.61,0.2536,2.9501,2.9296,0.0136,2.9501,before,0.0,2.9296,7912682.0
2.99,20191122,-0.02,000005.SZE,41556.52,0.3928,2.9501,2.9198,0.0237,2.9296,before,-0.6779999999999999,2.9598,12268356.0
2.9501,20191125,0.02,000005.SZE,44876.05,0.4242,2.9296,2.9101,0.0137,2.9501,before,0.6826,2.9404,13173249.0
2.99,20191126,0.02,000005.SZE,51986.02,0.4914,2.9501,2.9404,0.0169,2.9695,before,0.6779999999999999,2.9501,15420006.0
2.9598,20191127,-0.03,000005.SZE,30326.65,0.2867,2.9695,2.9198,0.0135,2.9404,before,-1.0101,2.9598,8922349.0
2.9695,20191128,0.0,000005.SZE,28540.0,0.2698,2.9404,2.9198,0.017,2.9404,before,0.0,2.9404,8406205.0
2.9404,20191129,-0.01,000005.SZE,25932.11,0.2451,2.9404,2.9004,0.0136,2.9296,before,-0.3401,2.9296,7572315.0
3.0202,20191202,0.05,000005.SZE,74946.75,0.7084,2.9296,2.9101,0.0375,2.9803,before,1.7065,2.9198,22249674.0
2.9695,20191203,-0.01,000005.SZE,33941.54,0.3208,2.9803,2.9296,0.0134,2.9695,before,-0.3356,2.9695,10030183.0
2.9803,20191204,0.0,000005.SZE,32730.75,0.3094,2.9695,2.9501,0.0101,2.9695,before,0.0,2.9598,9702563.0
2.9997,20191205,0.03,000005.SZE,61513.61,0.5814,2.9695,2.9598,0.0135,2.9997,before,1.0101,2.99,18351640.0
3.0202,20191206,0.0,000005.SZE,50822.56,0.4804,2.9997,2.99,0.01,2.9997,before,0.0,2.9997,15269791.0
3.0202,20191209,-0.02,000005.SZE,55149.01,0.5213,2.9997,2.9803,0.0133,2.9803,before,-0.6667,2.9997,16493722.0
2.99,20191210,0.0,000005.SZE,41571.31,0.3929,2.9803,2.9598,0.0101,2.9803,before,0.0,2.9803,12354120.0
3.0105,20191211,0.03,000005.SZE,59717.95,0.5645,2.9803,2.9598,0.0168,3.0105,before,1.0067,2.99,17841985.0
3.0105,20191212,-0.02,000005.SZE,44585.0,0.4214,3.0105,2.9803,0.01,2.99,before,-0.6645,2.9997,13363838.0
3.0299,20191213,0.03,000005.SZE,67786.0,0.6407,2.99,2.99,0.0134,3.0202,before,1.0033,2.9997,20407329.0
3.0698,20191216,0.04,000005.SZE,88369.22,0.8353,3.0202,3.0202,0.0166,3.0601,before,1.3245,3.0299,27031172.0
3.1195,20191217,0.05,000005.SZE,119808.76,1.1325,3.0601,3.0504,0.0229,3.1098,before,1.6340000000000001,3.0698,36979925.0
3.2403,20191218,0.06,000005.SZE,170260.07,1.6093,3.1098,3.1,0.045,3.1702,before,1.9293,3.1098,53871607.0
3.1896,20191219,-0.02,000005.SZE,100602.93,0.9509,3.1702,3.1303,0.0189,3.1497,before,-0.6309,3.1605,31791912.0
3.1702,20191220,-0.06,000005.SZE,88556.76,0.8371,3.1497,3.0903,0.0254,3.0903,before,-1.9048,3.1497,27687600.0
3.1,20191223,-0.1,000005.SZE,96854.51,0.9155,3.0903,2.99,0.0356,2.99,before,-3.2362,3.0903,29405507.0
3.0504,20191224,0.06,000005.SZE,45606.0,0.4311,2.99,2.9997,0.0167,3.0504,before,2.0067,3.0105,13807067.0
3.0504,20191225,-0.02,000005.SZE,47741.0,0.4513,3.0504,3.0105,0.0131,3.0299,before,-0.6557,3.0504,14455554.0
3.14,20191226,0.07,000005.SZE,123479.27,1.1672,3.0299,3.0299,0.0363,3.1,before,2.3102,3.0299,38186876.0
3.14,20191227,-0.01,000005.SZE,91970.01,0.8693,3.1,3.0795,0.0194,3.0903,before,-0.3226,3.1,28526697.0
3.0903,20191230,-0.01,000005.SZE,66811.55,0.6315,3.0903,3.0105,0.0259,3.0795,before,-0.3236,3.0601,20433243.0
3.1,20191231,0.01,000005.SZE,55611.66,0.5257,3.0795,3.0504,0.0162,3.0903,before,0.3247,3.0903,17115120.0
3.1497,20200102,0.05,000005.SZE,104134.12,0.9843,3.0903,3.1098,0.0129,3.14,before,1.6181,3.1098,32661410.0
3.1497,20200103,0.01,000005.SZE,81790.44,0.7731,3.14,3.1195,0.0096,3.1497,before,0.3185,3.14,25660052.0
3.1605,20200106,0.0,000005.SZE,92391.64,0.8733,3.1497,3.1098,0.0159,3.1497,before,0.0,3.1195,28986355.0
3.2101,20200107,0.05,000005.SZE,148711.16,1.4057,3.1497,3.14,0.0222,3.2004,before,1.5873,3.1605,47208301.0
3.2705,20200108,-0.05,000005.SZE,231731.07,2.1904,3.2004,3.1497,0.0375,3.1497,before,-1.5625,3.1799,74182587.0
3.2403,20200109,0.06,000005.SZE,157852.67,1.4921,3.1497,3.1605,0.0254,3.2101,before,1.9048,3.1702,50481517.0
3.2004,20200110,-0.04,000005.SZE,118906.85,1.1239,3.2101,3.1497,0.0156,3.1702,before,-1.2461,3.2004,37734380.0
3.1702,20200113,-0.01,000005.SZE,69352.29,0.6555,3.1702,3.1195,0.0158,3.1605,before,-0.3155,3.1605,21833447.0
3.2198,20200114,0.04,000005.SZE,148195.98,1.4008,3.1605,3.1702,0.0158,3.2004,before,1.2658,3.1799,47517184.0
3.2004,20200115,-0.03,000005.SZE,84917.84,0.8027,3.2004,3.1303,0.0219,3.1702,before,-0.9375,3.2004,26905169.0
3.2004,20200116,-0.04,000005.SZE,80005.8,0.7562,3.1702,3.1303,0.0221,3.1303,before,-1.2618,3.1896,25204426.0
3.1605,20200117,0.0,000005.SZE,54022.96,0.5106,3.1303,3.1098,0.016,3.1303,before,0.0,3.14,16911238.0
3.14,20200120,0.01,000005.SZE,57286.65,0.5415,3.1303,3.1098,0.0096,3.14,before,0.3195,3.1195,17926610.0
3.1098,20200121,-0.1,000005.SZE,100314.39,0.9482,3.14,3.0202,0.0287,3.0396,before,-3.1847,3.1098,30701569.0
3.0601,20200122,0.01,000005.SZE,57575.0,0.5442,3.0396,2.9997,0.0197,3.0504,before,0.3289,3.0396,17471872.0
3.0396,20200123,-0.08,000005.SZE,104410.73,0.9869,3.0504,2.9404,0.0328,2.9695,before,-2.623,3.0396,31174149.0
2.69,20200203,-0.3,000005.SZE,68915.0,0.6514,2.9695,2.6695,0.0067,2.6695,before,-10.101,2.6695,18401978.0
2.6404,20200204,-0.05,000005.SZE,137649.75,1.3011,2.6695,2.3998,0.0899,2.6199,before,-1.8727,2.3998,35450524.0
2.7202,20200205,0.06,000005.SZE,92105.99,0.8706,2.6199,2.6005,0.0458,2.6803,before,2.2901,2.6404,24673978.0
2.7202,20200206,0.03,000005.SZE,93882.84,0.8874,2.6803,2.6501,0.0261,2.7105,before,1.1194,2.6997,25297576.0
2.84,20200207,0.13,000005.SZE,162044.86,1.5317,2.7105,2.69,0.0554,2.84,before,4.797,2.7202,44763295.0
2.9198,20200210,0.03,000005.SZE,134869.48,1.2748,2.84,2.8001,0.0423,2.8702,before,1.0563,2.8098,38518872.0
2.8702,20200211,-0.02,000005.SZE,92650.43,0.8758,2.8702,2.8195,0.0174,2.8497,before,-0.6969,2.8605,26376979.0
2.8702,20200212,0.02,000005.SZE,66286.78,0.6266,2.8497,2.8303,0.013999999999999999,2.8702,before,0.7018,2.8303,18896428.0
2.8605,20200213,-0.06,000005.SZE,87510.79,0.8272,2.8702,2.8001,0.0209,2.8098,before,-2.0906,2.8605,24709569.0
2.8195,20200214,-0.01,000005.SZE,62658.0,0.5923,2.8098,2.7796,0.0142,2.8001,before,-0.3559,2.8001,17527923.0
2.9004,20200217,0.1,000005.SZE,114885.6,1.0859,2.8001,2.8001,0.0357,2.9004,before,3.5714,2.8001,32893443.0
2.9404,20200218,0.0,000005.SZE,120637.87,1.1403,2.9004,2.8605,0.0276,2.9004,before,0.0,2.9004,34945992.0
2.9101,20200219,-0.03,000005.SZE,89113.35,0.8423,2.9004,2.8497,0.0207,2.8702,before,-1.0345,2.9004,25712889.0
2.9198,20200220,0.04,000005.SZE,108887.9,1.0292,2.8702,2.84,0.0279,2.9101,before,1.3937,2.8702,31379940.0
2.9404,20200221,0.01,000005.SZE,130900.51,1.2373,2.9101,2.8896,0.0172,2.9198,before,0.3436,2.9101,38171141.0
2.9198,20200224,-0.02,000005.SZE,105864.28,1.0007,2.9198,2.8702,0.0171,2.9004,before,-0.6849,2.9101,30647762.0
2.8799,20200225,-0.05,000005.SZE,151424.64,1.4313,2.9004,2.7699,0.0379,2.8497,before,-1.7241,2.8303,42739426.0
3.14,20200226,0.13,000005.SZE,324531.44,3.0676,2.8497,2.7796,0.1263,2.9803,before,4.5614,2.8098,97084809.0
2.9803,20200227,-0.05,000005.SZE,127278.29,1.2031,2.9803,2.8799,0.0336,2.9296,before,-1.6779,2.9404,37425221.0
2.8896,20200228,-0.14,000005.SZE,149367.41,1.4119,2.9296,2.7796,0.0375,2.7904,before,-4.7782,2.8896,42303963.0
2.9198,20200302,0.09,000005.SZE,102581.57,0.9696,2.7904,2.8001,0.043,2.8799,before,3.2258,2.8001,29505520.0
2.9695,20200303,0.07,000005.SZE,149023.3,1.4086,2.8799,2.9004,0.0243,2.9501,before,2.4306,2.9101,43742292.0
3.0795,20200304,0.11,000005.SZE,260319.99,2.4606,2.9501,2.9101,0.0576,3.0601,before,3.7288,2.9404,78973415.0
3.0795,20200305,0.01,000005.SZE,185797.1,1.7562,3.0601,3.0202,0.0196,3.0698,before,0.3268,3.0504,56601073.0
3.0698,20200306,-0.02,000005.SZE,132827.85,1.2555,3.0698,3.0105,0.0195,3.0504,before,-0.6515,3.0202,40411904.0
3.1098,20200309,-0.02,000005.SZE,174020.0,1.6449,3.0504,3.0105,0.0328,3.0299,before,-0.6557,3.0299,53239844.0
3.1,20200310,0.04,000005.SZE,212864.7,2.0121,3.0299,2.9004,0.066,3.0698,before,1.3201,2.9198,64005276.0
3.14,20200311,0.02,000005.SZE,251534.54,2.3776,3.0698,3.0504,0.0293,3.0903,before,0.6515,3.1,78133938.0
3.0698,20200312,-0.12,000005.SZE,170896.88,1.6154,3.0903,2.9501,0.0388,2.9695,before,-3.8835,3.0504,51367829.0
2.9501,20200313,-0.03,000005.SZE,136687.19,1.2919999999999998,2.9695,2.8098,0.0471,2.9404,before,-1.0101,2.8098,39439925.0
2.99,20200316,-0.07,000005.SZE,104587.0,0.9886,2.9404,2.8497,0.0476,2.8702,before,-2.381,2.9695,30500385.0
2.8896,20200317,-0.02,000005.SZE,96600.13,0.9131,2.8702,2.7504,0.0488,2.8497,before,-0.6969,2.8702,27307969.0
3.0795,20200318,0.05,000005.SZE,179912.72,1.7006,2.8497,2.8605,0.0772,2.9004,before,1.7544,2.8702,53101427.0
2.8702,20200319,-0.08,000005.SZE,156508.01,1.4794,2.9004,2.7504,0.0414,2.8195,before,-2.7586,2.8098,44059087.0
2.8702,20200320,0.03,000005.SZE,80162.0,0.7577,2.8195,2.7504,0.0426,2.8497,before,1.0638,2.8195,22660421.0
2.8195,20200323,-0.07,000005.SZE,80308.0,0.7591,2.8497,2.7602,0.0211,2.7796,before,-2.4561,2.8001,22386755.0
2.8303,20200324,0.04,000005.SZE,92622.95,0.8755,2.7796,2.7504,0.0288,2.8195,before,1.4388,2.8001,25948495.0
2.9004,20200325,0.06,000005.SZE,110282.11,1.0424,2.8195,2.8303,0.0248,2.8799,before,2.1277,2.8702,31577355.0
2.9004,20200326,-0.03,000005.SZE,80489.09,0.7608,2.8799,2.8303,0.0243,2.8497,before,-1.0417,2.8896,23012112.0
2.8799,20200327,-0.05,000005.SZE,101207.1,0.9566,2.8497,2.7904,0.0316,2.8001,before,-1.7544,2.8702,28620197.0
2.7904,20200330,-0.05,000005.SZE,70199.7,0.6635,2.8001,2.7299,0.0214,2.7504,before,-1.7857,2.7904,19323478.0
2.7796,20200331,-0.01,000005.SZE,44193.01,0.4177,2.7504,2.7299,0.0182,2.7397,before,-0.3636,2.7602,12178370.0
2.7602,20200401,-0.03,000005.SZE,47153.11,0.4457,2.7397,2.7105,0.0182,2.7105,before,-1.0949,2.7397,12888975.0
2.7699,20200402,0.05,000005.SZE,46571.41,0.4402,2.7105,2.69,0.0295,2.7602,before,1.845,2.7202,12688109.0
2.8497,20200403,0.05,000005.SZE,98628.58,0.9323,2.7602,2.7202,0.0471,2.8098,before,1.8116,2.7602,27362445.0
2.84,20200407,0.01,000005.SZE,98994.53,0.9357,2.8098,2.7904,0.0178,2.8195,before,0.3559,2.8303,27878742.0
2.8303,20200408,0.0,000005.SZE,68658.61,0.649,2.8195,2.7904,0.0142,2.8195,before,0.0,2.8098,19264882.0
2.8605,20200409,0.01,000005.SZE,63027.96,0.5958,2.8195,2.8098,0.0177,2.8303,before,0.3546,2.8098,17873118.0
2.84,20200410,-0.04,000005.SZE,61737.41,0.5836,2.8303,2.7796,0.0212,2.7904,before,-1.4134,2.8303,17367156.0
2.8098,20200413,0.0,000005.SZE,41836.9,0.3955,2.7904,2.7602,0.0179,2.7904,before,0.0,2.7904,11625769.0
2.8303,20200414,0.03,000005.SZE,44709.04,0.4226,2.7904,2.7796,0.0179,2.8195,before,1.0753,2.7904,12543637.0
2.8303,20200415,-0.05,000005.SZE,60598.01,0.5728,2.8195,2.7699,0.0213,2.7699,before,-1.7730000000000001,2.8195,16908434.0
2.7796,20200416,-0.01,000005.SZE,36321.0,0.3433,2.7699,2.7397,0.0144,2.7602,before,-0.361,2.7699,10028143.0
2.7904,20200417,0.0,000005.SZE,39019.1,0.3688,2.7602,2.7504,0.0145,2.7602,before,0.0,2.7796,10807996.0
2.8001,20200420,0.02,000005.SZE,39400.0,0.3724,2.7602,2.7397,0.0217,2.7796,before,0.7246,2.7699,10917564.0
2.7796,20200421,-0.03,000005.SZE,52579.06,0.49700000000000005,2.7796,2.7299,0.018000000000000002,2.7504,before,-1.0791,2.7796,14453924.0
2.7602,20200422,0.01,000005.SZE,53850.0,0.509,2.7504,2.7202,0.0145,2.7602,before,0.3636,2.7397,14734928.0
2.7602,20200423,-0.04,000005.SZE,49489.62,0.4678,2.7602,2.7202,0.0145,2.7202,before,-1.4493,2.7504,13539648.0
2.7796,20200424,0.01,000005.SZE,50603.68,0.4783,2.7202,2.7202,0.0221,2.7299,before,0.3676,2.7397,13885315.0
2.8098,20200427,0.05,000005.SZE,94010.38,0.8886,2.7299,2.6997,0.0403,2.7796,before,1.8315,2.6997,26005018.0
2.8605,20200428,-0.05,000005.SZE,104609.69,0.9888,2.7796,2.6997,0.0576,2.7299,before,-1.7986,2.84,29050996.0
2.6997,20200429,-0.08,000005.SZE,88878.3,0.8401,2.7299,2.6404,0.022000000000000002,2.6501,before,-2.9304,2.6803,23703618.0
2.69,20200430,0.03,000005.SZE,44402.57,0.4197,2.6501,2.6501,0.0151,2.6803,before,1.1321,2.6501,11866478.0
2.6997,20200506,0.0,000005.SZE,36625.01,0.3462,2.6803,2.6501,0.0187,2.6803,before,0.0,2.6598,9820445.0
2.6997,20200507,0.01,000005.SZE,39784.0,0.376,2.6803,2.6803,0.0075,2.69,before,0.3731,2.69,10688587.0
2.7105,20200508,0.01,000005.SZE,42638.59,0.40299999999999997,2.69,2.6803,0.0112,2.6997,before,0.3717,2.69,11514742.0
2.7202,20200511,-0.01,000005.SZE,32039.08,0.3028,2.6997,2.6803,0.0148,2.69,before,-0.3704,2.7105,8646166.0
2.69,20200512,-0.01,000005.SZE,30516.43,0.2884,2.69,2.6501,0.0149,2.6803,before,-0.3717,2.69,8148458.0
2.6803,20200513,0.0,000005.SZE,29942.99,0.28300000000000003,2.6803,2.6501,0.0112,2.6803,before,0.0,2.6501,7984027.0
2.6803,20200514,-0.06,000005.SZE,50059.0,0.4732,2.6803,2.6102,0.0261,2.6199,before,-2.2388,2.6803,13163443.0
2.6404,20200515,0.0,000005.SZE,36533.89,0.3453,2.6199,2.6102,0.0115,2.6199,before,0.0,2.6199,9583328.0
2.6199,20200518,-0.05,000005.SZE,47717.0,0.451,2.6199,2.5702,0.0191,2.5702,before,-1.9084,2.6102,12335654.0
2.6102,20200519,0.03,000005.SZE,41467.35,0.392,2.5702,2.5702,0.0156,2.6005,before,1.1673,2.5702,10758328.0
2.5897,20200520,-0.05,000005.SZE,42899.0,0.4055,2.6005,2.5497,0.0154,2.5497,before,-1.9231,2.5897,10988418.0
2.5702,20200521,-0.05,000005.SZE,54578.3,0.5159,2.5497,2.4904,0.0314,2.5001,before,-1.9608,2.5497,13727530.0
2.54,20200522,0.0,000005.SZE,36782.02,0.3477,2.5001,2.4904,0.02,2.5001,before,0.0,2.5001,9221078.0
2.5303,20200525,0.01,000005.SZE,27385.04,0.2589,2.5001,2.5001,0.012,2.5098,before,0.4,2.5098,6885460.0
2.6501,20200526,0.09,000005.SZE,96505.68,0.9122,2.5098,2.5098,0.0558,2.6005,before,3.5857,2.5195,25125469.0
2.6102,20200527,-0.03,000005.SZE,42636.26,0.40299999999999997,2.6005,2.5605,0.0192,2.5702,before,-1.1538,2.6005,11004573.0
2.58,20200528,0.0,000005.SZE,30392.11,0.2873,2.5702,2.5195,0.0233,2.5702,before,0.0,2.5605,7761047.0
2.5702,20200529,0.0,000005.SZE,24413.0,0.2308,2.5702,2.54,0.0117,2.5702,before,0.0,2.5702,6246953.0
2.6199,20200601,0.04,000005.SZE,61439.75,0.5807,2.5702,2.5497,0.0272,2.6102,before,1.5564,2.5605,15960243.0
2.69,20200602,0.04,000005.SZE,93209.02,0.8809999999999999,2.6102,2.6005,0.0345,2.6501,before,1.5326,2.6102,24767325.0
2.6695,20200603,-0.01,000005.SZE,53734.31,0.5079,2.6501,2.6296,0.0151,2.6404,before,-0.3774,2.6598,14200816.0
2.6803,20200604,0.04,000005.SZE,62849.26,0.5941,2.6404,2.6404,0.0152,2.6803,before,1.5152,2.6501,16763846.0
2.69,20200605,-0.02,000005.SZE,49142.0,0.4645,2.6803,2.6404,0.0187,2.6598,before,-0.7463,2.6803,13089159.0
2.6695,20200608,-0.01,000005.SZE,29611.23,0.2799,2.6598,2.6404,0.0113,2.6501,before,-0.3759,2.6598,7847927.0
2.6598,20200609,-0.01,000005.SZE,28289.82,0.2674,2.6501,2.6102,0.0189,2.6404,before,-0.3774,2.6501,7442675.0
2.6404,20200610,-0.03,000005.SZE,23749.64,0.2245,2.6404,2.6005,0.0152,2.6102,before,-1.1364,2.6404,6209063.0
2.6296,20200611,0.0,000005.SZE,31017.54,0.2932,2.6102,2.5897,0.0153,2.6102,before,0.0,2.6102,8104848.0
2.6102,20200612,0.0,000005.SZE,37596.37,0.3554,2.6102,2.5497,0.023,2.6102,before,0.0,2.5897,9688429.0
2.6501,20200615,0.03,000005.SZE,44668.15,0.4222,2.6102,2.5897,0.023,2.6404,before,1.1494,2.6102,11721849.0
2.6803,20200616,0.03,000005.SZE,46435.53,0.4389,2.6404,2.6199,0.0227,2.6695,before,1.1364,2.6296,12286971.0
2.84,20200617,0.06,000005.SZE,154236.46,1.4579,2.6695,2.6296,0.0787,2.7299,before,2.2472,2.6598,42048895.0
2.7397,20200618,-0.06,000005.SZE,83719.74,0.7913,2.7299,2.6598,0.0293,2.6695,before,-2.1978,2.7299,22497454.0
2.6803,20200619,-0.01,000005.SZE,41673.04,0.3939,2.6695,2.6404,0.015,2.6598,before,-0.3745,2.6695,11076516.0
2.6695,20200622,-0.02,000005.SZE,33543.01,0.3171,2.6598,2.6296,0.015,2.6404,before,-0.7519,2.6404,8892015.0
2.6695,20200623,0.03,000005.SZE,35589.0,0.3364,2.6404,2.6296,0.0152,2.6695,before,1.1364,2.6404,9432070.0
2.6695,20200624,-0.02,000005.SZE,42998.65,0.4064,2.6695,2.6296,0.015,2.6501,before,-0.7491,2.6695,11392242.0
2.6501,20200629,-0.06,000005.SZE,55101.03,0.5208,2.6501,2.5897,0.0226,2.5897,before,-2.2642,2.6404,14350490.0
2.6296,20200630,0.04,000005.SZE,37964.02,0.3588,2.5897,2.6005,0.0116,2.6296,before,1.5444,2.6005,9933920.0
2.69,20200701,0.04,000005.SZE,69514.04,0.6571,2.6296,2.6199,0.0266,2.6695,before,1.5209,2.6296,18485436.0
2.6997,20200702,0.02,000005.SZE,101024.6,0.9549,2.6695,2.6404,0.0225,2.69,before,0.7491,2.6501,27107118.0
2.7397,20200703,0.03,000005.SZE,97568.79,0.9222,2.69,2.69,0.0186,2.7202,before,1.1152,2.69,26440407.0
2.84,20200706,0.1,000005.SZE,208768.91,1.9733,2.7202,2.7202,0.0441,2.8195,before,3.6765,2.7202,58364108.0
2.8702,20200707,-0.03,000005.SZE,188758.91,1.7842,2.8195,2.7904,0.0284,2.7904,before,-1.0638,2.8702,53350933.0
2.8497,20200708,0.05,000005.SZE,150401.05,1.4216,2.7904,2.7699,0.0287,2.84,before,1.7921,2.7904,42338003.0
2.9004,20200709,0.05,000005.SZE,177502.68,1.6778,2.84,2.8303,0.0246,2.8896,before,1.7606,2.84,51110091.0
3.1799,20200710,0.29,000005.SZE,570280.88,5.3905,2.8896,2.8605,0.1107,3.1799,before,10.0346,2.8896,177363150.0
3.3795,20200713,0.13,000005.SZE,860047.81,8.1294,3.1799,3.1497,0.0723,3.3105,before,4.0881,3.2004,280714105.0
3.2101,20200714,-0.21,000005.SZE,530176.02,5.0114,3.3105,3.0299,0.0544,3.1,before,-6.3444,3.1896,165654743.0
3.1098,20200715,-0.13,000005.SZE,282162.29,2.6671,3.1,2.9501,0.0516,2.9695,before,-4.1935,3.0795,84754350.0
3.0202,20200716,-0.07,000005.SZE,213659.1,2.0196,2.9695,2.8799,0.0471,2.9004,before,-2.3569,2.9598,63426025.0
2.9501,20200717,0.03,000005.SZE,130134.0,1.2301,2.9004,2.8702,0.0276,2.9296,before,1.0345,2.8702,37916864.0
3.0202,20200720,0.08,000005.SZE,165689.74,1.5661,2.9296,2.9101,0.0375,3.0105,before,2.7304,2.9404,49167448.0
3.0105,20200721,0.0,000005.SZE,126816.5,1.1987,3.0105,2.9404,0.0233,3.0105,before,0.0,3.0105,37721869.0
3.0105,20200722,-0.05,000005.SZE,125886.85,1.1899,3.0105,2.9501,0.0199,2.9598,before,-1.6611,2.99,37517132.0
2.99,20200723,-0.02,000005.SZE,116950.88,1.1055,2.9598,2.8896,0.0338,2.9404,before,-0.6757,2.9404,34313806.0
2.9997,20200724,-0.07,000005.SZE,146890.37,1.3884,2.9404,2.8702,0.0442,2.8702,before,-2.381,2.9404,43118846.0
2.9004,20200727,-0.02,000005.SZE,86469.01,0.8173,2.8702,2.8195,0.0279,2.8497,before,-0.6969,2.8702,24570693.0
2.8702,20200728,0.01,000005.SZE,56393.02,0.5329999999999999,2.8497,2.84,0.0105,2.8605,before,0.3509,2.84,16110476.0
2.9004,20200729,0.04,000005.SZE,76540.27,0.7235,2.8605,2.8303,0.0245,2.9004,before,1.3986,2.8605,22024028.0
2.9296,20200730,0.0,000005.SZE,89317.76,0.8443,2.9004,2.8799,0.0172,2.9004,before,0.0,2.9004,25951001.0
2.9296,20200731,0.02,000005.SZE,99096.77,0.9367,2.9004,2.8799,0.0172,2.9198,before,0.6897,2.9004,28793578.0
3.0396,20200803,0.12,000005.SZE,202873.5,1.9176,2.9198,2.9296,0.0377,3.0396,before,4.1096,2.9404,60927090.0
3.0698,20200804,-0.01,000005.SZE,181150.57,1.7123,3.0396,2.99,0.0263,3.0299,before,-0.3289,3.0601,54809386.0
3.1,20200805,0.04,000005.SZE,156248.92,1.4769,3.0299,2.99,0.0363,3.0698,before,1.3201,2.9997,47689527.0
3.0698,20200806,-0.05,000005.SZE,133808.0,1.2648,3.0698,2.9803,0.0293,3.0202,before,-1.6287,3.0698,40449068.0
3.0105,20200807,-0.08,000005.SZE,146413.16,1.3839,3.0202,2.9004,0.0364,2.9404,before,-2.6489999999999996,2.9997,43291110.0
2.9997,20200810,0.05,000005.SZE,87312.83,0.8253,2.9404,2.9404,0.0204,2.99,before,1.7007,2.9695,25950747.0
2.99,20200811,-0.09,000005.SZE,107060.19,1.012,2.99,2.8896,0.0334,2.9004,before,-3.01,2.9803,31571008.0
2.9198,20200812,0.01,000005.SZE,92874.41,0.8779,2.9004,2.8497,0.0241,2.9101,before,0.3448,2.8896,26817164.0
2.9803,20200813,0.03,000005.SZE,75856.79,0.7170000000000001,2.9101,2.9101,0.0241,2.9404,before,1.0309,2.9296,22356504.0
2.9598,20200814,0.02,000005.SZE,77815.39,0.7355,2.9404,2.9004,0.0204,2.9598,before,0.6803,2.9501,22798429.0
3.2403,20200817,0.1,000005.SZE,290592.02,2.7468,2.9598,2.9404,0.1014,3.0601,before,3.3784,2.9598,89195260.0
3.1702,20200818,0.05,000005.SZE,283633.85,2.681,3.0601,2.9997,0.0556,3.1098,before,1.6340000000000001,3.0601,87476817.0
3.1702,20200819,-0.02,000005.SZE,241494.37,2.2827,3.1098,3.0795,0.0289,3.0903,before,-0.6431,3.1303,75484555.0
3.0903,20200820,-0.08,000005.SZE,152895.65,1.4452,3.0903,2.9997,0.0291,3.0105,before,-2.589,3.0601,46530439.0
3.0795,20200821,0.07,000005.SZE,169254.0,1.5998,3.0105,2.9803,0.0332,3.0795,before,2.3256,3.0202,51318271.0
3.0795,20200824,-0.04,000005.SZE,112375.87,1.0622,3.0795,2.9997,0.026000000000000002,3.0396,before,-1.2987,3.0698,34161618.0
3.14,20200825,0.03,000005.SZE,211818.01,2.0022,3.0396,3.0504,0.0296,3.0698,before,0.9868,3.0504,65300046.0
3.14,20200826,-0.05,000005.SZE,179460.79,1.6963,3.0698,3.0105,0.0423,3.0202,before,-1.6287,3.0504,55060558.0
3.0698,20200827,-0.01,000005.SZE,144985.22,1.3704,3.0202,2.99,0.0265,3.0105,before,-0.3311,3.0299,43791570.0
2.9997,20200828,-0.03,000005.SZE,127949.54,1.2094,3.0105,2.9101,0.0299,2.9803,before,-0.9967,2.9997,37747767.0
2.9997,20200831,-0.04,000005.SZE,112971.86,1.0678,2.9803,2.9296,0.0235,2.9404,before,-1.3423,2.9695,33485647.0
2.9501,20200901,-0.01,000005.SZE,55320.75,0.5229,2.9404,2.9198,0.0102,2.9296,before,-0.3401,2.9501,16197496.0
2.9997,20200902,0.06,000005.SZE,132546.36,1.2529,2.9296,2.9101,0.0307,2.99,before,2.0478,2.9404,39260756.0
2.99,20200903,-0.05,000005.SZE,67830.71,0.6412,2.99,2.9404,0.0167,2.9404,before,-1.6722,2.9803,20069923.0
2.9598,20200904,0.01,000005.SZE,77503.68,0.7326,2.9404,2.8605,0.034,2.9501,before,0.3401,2.9198,22654476.0
2.9695,20200907,-0.06,000005.SZE,86375.78,0.8164,2.9501,2.8799,0.0305,2.8896,before,-2.0339,2.9501,25263025.0
3.0105,20200908,0.11,000005.SZE,178910.29,1.6911,2.8896,2.8896,0.0415,2.9997,before,3.8062,2.9101,53183455.0
3.0795,20200909,0.02,000005.SZE,264906.84,2.504,2.9997,2.9803,0.0333,3.0202,before,0.6667,2.9803,80682056.0
3.0504,20200910,-0.15,000005.SZE,232913.43,2.2016,3.0202,2.84,0.0695,2.8702,before,-4.9669,3.0202,68357793.0
2.8799,20200911,0.0,000005.SZE,81250.61,0.768,2.8702,2.8195,0.0209,2.8702,before,0.0,2.8605,23169685.0
2.9004,20200914,-0.01,000005.SZE,89083.0,0.8420000000000001,2.8702,2.84,0.0209,2.8605,before,-0.3484,2.8799,25510922.0
2.8702,20200915,-0.01,000005.SZE,47787.85,0.4517,2.8605,2.8303,0.013999999999999999,2.8497,before,-0.3497,2.8605,13594728.0
