HIGH,TRD_DT,CHG,SECU_CODE,VOLUME,TURN,PRE_CLOSE,LOW,SWING,CLOSE,ADJ_TYPE,PCT_CHG,OPEN,AMT
4.0358,20130327,-0.03,600004.SSE,12738.49,0.1108,4.0127,3.9859,0.0127,3.9974,before,-0.4231,4.0204,9023625.0
3.9782,20130328,-0.17,600004.SSE,34365.33,0.2988,3.9974,3.9015,0.0198,3.9015,before,-2.4079,3.9782,23879821.0
3.9360000000000004,20130329,0.02,600004.SSE,17000.63,0.1478,3.9015,3.9015,0.0087,3.9130000000000003,before,0.2903,3.9130000000000003,11760517.0
3.9398,20130401,0.01,600004.SSE,12598.0,0.1095,3.9130000000000003,3.9130000000000003,0.0072,3.9168,before,0.1447,3.9245,8743119.0
3.9514,20130402,-0.01,600004.SSE,14089.95,0.1225,3.9168,3.9053,0.0116,3.9130000000000003,before,-0.1445,3.9168,9781132.0
3.9360000000000004,20130403,-0.01,600004.SSE,16178.97,0.1407,3.9130000000000003,3.8785,0.0145,3.9053,before,-0.1447,3.9130000000000003,11166749.0
3.8478,20130408,-0.17,600004.SSE,51522.66,0.44799999999999995,3.9053,3.7864,0.0159,3.8094,before,-2.4638,3.8478,34687830.0
3.867,20130409,0.08,600004.SSE,23095.64,0.2008,3.8094,3.8209,0.0119,3.8554,before,1.1887,3.8209,15693804.0
3.8554,20130410,-0.02,600004.SSE,11886.76,0.1034,3.8554,3.8248,0.0073,3.8439,before,-0.2937,3.8554,8069692.0
3.8785,20130411,0.02,600004.SSE,15965.6,0.1388,3.8439,3.8439,0.0088,3.8554,before,0.2946,3.8478,10877309.0
3.867,20130412,-0.06,600004.SSE,13550.94,0.1178,3.8554,3.7979,0.0176,3.8209,before,-0.8811,3.8554,9181883.0
3.8593,20130415,0.06,600004.SSE,21855.41,0.19,3.8209,3.8209,0.0104,3.8554,before,0.8889,3.8209,14839862.0
3.89,20130416,0.05,600004.SSE,27534.31,0.2394,3.8554,3.8171,0.0191,3.8823,before,0.7342,3.8248,18727286.0
3.8785,20130417,-0.03,600004.SSE,19727.45,0.1715,3.8823,3.8248,0.0131,3.867,before,-0.4373,3.8478,13419148.0
3.867,20130418,-0.05,600004.SSE,21773.33,0.1893,3.867,3.7979,0.0176,3.8363,before,-0.7321,3.8363,14783291.0
3.9130000000000003,20130419,0.12,600004.SSE,26344.11,0.2291,3.8363,3.8324,0.0206,3.9053,before,1.7699,3.8439,18101551.0
3.9437,20130422,0.07,600004.SSE,22256.31,0.1935,3.9053,3.8785,0.0174,3.9437,before,1.0145,3.89,15367954.0
3.9514,20130423,-0.12,600004.SSE,23908.93,0.2079,3.9437,3.8478,0.0258,3.8785,before,-1.7217,3.9437,16443063.0
3.9398,20130424,0.06,600004.SSE,31644.17,0.2752,3.8785,3.8785,0.0161,3.9130000000000003,before,0.8759,3.8785,21797328.0
3.9514,20130425,0.01,600004.SSE,42679.59,0.3711,3.9130000000000003,3.9053,0.0116,3.9168,before,0.1447,3.9360000000000004,29601520.0
3.9283,20130426,-0.06,600004.SSE,31757.82,0.2762,3.9168,3.8708,0.0145,3.8823,before,-0.8671,3.9168,21852255.0
3.9053,20130502,0.02,600004.SSE,20400.7,0.1774,3.8823,3.867,0.0102,3.8938,before,0.2915,3.8785,14005283.0
3.9552,20130503,0.08,600004.SSE,46463.01,0.40399999999999997,3.8938,3.9053,0.0131,3.9398,before,1.1628,3.9053,32277542.0
3.9667,20130506,0.04,600004.SSE,31906.07,0.2774,3.9398,3.9168,0.0129,3.9629,before,0.5747,3.9360000000000004,22282351.0
3.9629,20130507,-0.01,600004.SSE,20932.81,0.182,3.9629,3.9360000000000004,0.0071,3.9552,before,-0.1429,3.9629,14600997.0
3.9744,20130508,-0.06,600004.SSE,64474.49,0.5606,3.9552,3.9015,0.0186,3.9245,before,-0.8584,3.9552,44723386.0
3.9283,20130509,-0.11,600004.SSE,83294.14,0.7243,3.9245,3.8324,0.0245,3.8593,before,-1.5873,3.9245,56940465.0
3.8708,20130510,0.01,600004.SSE,56110.72,0.4879,3.8593,3.8363,0.0088,3.867,before,0.1466,3.8554,38194377.0
3.8823,20130513,0.01,600004.SSE,54598.31,0.4748,3.867,3.8478,0.0088,3.8708,before,0.1464,3.8708,37258462.0
3.867,20130514,-0.07,600004.SSE,62086.85,0.5399,3.8708,3.8056,0.0161,3.8324,before,-1.0234,3.867,42081292.0
3.8554,20130515,0.02,600004.SSE,32095.36,0.2791,3.8324,3.8248,0.0074,3.8439,before,0.2954,3.8324,21779700.0
3.8938,20130516,0.07,600004.SSE,53660.53,0.4666,3.8439,3.8248,0.0177,3.8823,before,1.0309,3.8439,36637705.0
3.9360000000000004,20130517,0.07,600004.SSE,55690.01,0.4843,3.8823,3.8785,0.0146,3.9245,before,1.0204,3.8823,38405951.0
3.9667,20130520,0.05,600004.SSE,52973.9,0.4606,3.9245,3.9283,0.0101,3.9514,before,0.7215,3.9398,36989586.0
3.9782,20130521,0.04,600004.SSE,44746.11,0.3891,3.9514,3.9360000000000004,0.0115,3.9744,before,0.5731,3.9514,31262876.0
3.9744,20130522,-0.05,600004.SSE,43141.12,0.3751,3.9744,3.9283,0.0114,3.9437,before,-0.7123,3.9744,30106872.0
3.9437,20130523,-0.06,600004.SSE,38053.86,0.3309,3.9437,3.9053,0.01,3.9130000000000003,before,-0.8608,3.9398,26356306.0
3.9360000000000004,20130524,0.04,600004.SSE,30052.14,0.2613,3.9130000000000003,3.9015,0.0087,3.9360000000000004,before,0.5789,3.9130000000000003,20783970.0
3.9398,20130527,0.0,600004.SSE,26767.0,0.2328,3.9360000000000004,3.9053,0.0086,3.9360000000000004,before,0.0,3.9360000000000004,18562505.0
3.9859,20130528,0.07,600004.SSE,51802.81,0.4505,3.9360000000000004,3.9168,0.0173,3.9744,before,1.0072,3.9360000000000004,36176370.0
3.9897,20130529,0.01,600004.SSE,53863.91,0.4684,3.9744,3.9629,0.0071,3.9782,before,0.1425,3.9897,37833528.0
3.9782,20130530,-0.01,600004.SSE,44389.26,0.386,3.9782,3.9514,0.0071,3.9744,before,-0.1422,3.9744,31093698.0
4.0434,20130531,0.03,600004.SSE,64173.56,0.5579999999999999,3.9744,3.9744,0.0171,3.9897,before,0.4274,3.9782,45462068.0
4.0741,20130603,0.08,600004.SSE,56166.06,0.4884,3.9897,3.9859,0.0227,4.0358,before,1.1348,4.0012,40042583.0
4.0626,20130604,-0.08,600004.SSE,46958.4,0.4083,4.0358,3.9744,0.0224,3.9897,before,-1.122,4.0434,33271058.0
3.9974,20130605,-0.06,600004.SSE,28103.35,0.2444,3.9897,3.9514,0.0113,3.9552,before,-0.8511,3.9897,19691253.0
3.9782,20130606,-0.08,600004.SSE,25318.62,0.2202,3.9552,3.9053,0.0186,3.9130000000000003,before,-1.1445,3.9514,17656577.0
3.9360000000000004,20130607,-0.02,600004.SSE,27190.0,0.2364,3.9130000000000003,3.8478,0.0217,3.9015,before,-0.2894,3.9130000000000003,18707915.0
3.8823,20130613,-0.17,600004.SSE,35633.69,0.3099,3.9015,3.7864,0.0247,3.8056,before,-2.4673,3.8823,23995794.0
3.8248,20130614,0.02,600004.SSE,27066.61,0.2354,3.8056,3.7979,0.0074,3.8171,before,0.2976,3.8094,18224503.0
3.8324,20130617,0.0,600004.SSE,19958.21,0.1735,3.8171,3.7941,0.0104,3.8171,before,0.0,3.8209,13451331.0
3.8324,20130618,0.01,600004.SSE,10996.44,0.0956,3.8171,3.8056,0.0074,3.8209,before,0.1484,3.8171,7422363.0
3.8209,20130619,-0.11,600004.SSE,23551.55,0.2048,3.8209,3.7404,0.0207,3.7595,before,-1.6296,3.8209,15669280.0
3.7711,20130620,-0.1,600004.SSE,21654.95,0.1883,3.7595,3.6982,0.0196,3.702,before,-1.506,3.7595,14273241.0
3.7173,20130621,0.01,600004.SSE,23309.45,0.2027,3.702,3.6406,0.0214,3.7097,before,0.1529,3.679,15174363.0
3.702,20130624,-0.3,600004.SSE,33731.12,0.2933,3.7097,3.5255,0.0473,3.537,before,-4.5802,3.702,21450771.0
3.5447,20130625,0.0,600004.SSE,50279.25,0.4372,3.537,3.3913,0.0432,3.537,before,0.0,3.5332,30949546.0
3.5601,20130626,-0.03,600004.SSE,28113.19,0.2445,3.537,3.4795,0.0224,3.5217,before,-0.48,3.537,17444392.0
3.5601,20130627,0.05,600004.SSE,36065.44,0.3136,3.5217,3.5102,0.0145,3.5485,before,0.8039,3.537,22503176.0
3.5907,20130628,0.02,600004.SSE,34787.45,0.3025,3.5485,3.5102,0.0223,3.5601,before,0.319,3.5447,21805910.0
3.5831,20130701,0.02,600004.SSE,16147.94,0.1404,3.5601,3.5217,0.0175,3.5716,before,0.318,3.5485,10129791.0
3.5792,20130702,-0.01,600004.SSE,18039.21,0.1569,3.5716,3.537,0.0111,3.5677,before,-0.1585,3.5716,11338476.0
3.5792,20130703,-0.03,600004.SSE,17947.08,0.1561,3.5677,3.5217,0.0159,3.5485,before,-0.4762,3.5562,11245212.0
3.5946,20130704,0.03,600004.SSE,23683.04,0.2059,3.5485,3.5332,0.0175,3.5677,before,0.4785,3.537,14922485.0
3.6099,20130705,0.01,600004.SSE,21355.66,0.1857,3.5677,3.5677,0.0127,3.5716,before,0.1587,3.5677,13525472.0
3.5601,20130708,-0.17,600004.SSE,21058.9,0.1831,3.5716,3.4757,0.0238,3.4757,before,-2.6941,3.5562,13059932.0
3.5025,20130709,0.03,600004.SSE,10863.31,0.0945,3.4757,3.4718,0.0098,3.491,before,0.4886,3.4795,6689044.0
3.5907,20130710,0.16,600004.SSE,15356.57,0.1335,3.491,3.4987,0.0259,3.5831,before,2.5932,3.4987,9629624.0
3.6905,20130711,0.17,600004.SSE,44726.28,0.3889,3.5831,3.5677,0.0348,3.679,before,2.6856,3.5677,28820368.0
3.6867,20130712,-0.08,600004.SSE,23772.87,0.2067,3.679,3.6214,0.0169,3.6329,before,-1.2308,3.679,15350586.0
3.6867,20130715,0.04,600004.SSE,16615.84,0.1445,3.6329,3.6329,0.013999999999999999,3.656,before,0.6231,3.6406,10739751.0
3.6905,20130716,0.05,600004.SSE,15156.1,0.1318,3.656,3.6406,0.0139,3.6867,before,0.774,3.656,9809459.0
3.6867,20130717,-0.05,600004.SSE,17059.93,0.1483,3.6867,3.6521,0.0092,3.656,before,-0.768,3.6867,11069434.0
3.656,20130718,-0.04,600004.SSE,21181.3,0.1842,3.656,3.6099,0.0124,3.6329,before,-0.6192,3.656,13569917.0
3.6521,20130719,-0.1,600004.SSE,25828.85,0.2246,3.6329,3.5716,0.0218,3.5792,before,-1.5576,3.6329,16474454.0
3.6176,20130722,0.06,600004.SSE,31788.96,0.2764,3.5792,3.5716,0.0127,3.6099,before,0.9494,3.5792,20181480.0
3.6751,20130723,0.1,600004.SSE,51477.42,0.4476,3.6099,3.5946,0.0219,3.6675,before,1.5674,3.6176,33204015.0
3.679,20130724,-0.03,600004.SSE,47035.33,0.409,3.6675,3.6214,0.0154,3.6521,before,-0.46299999999999997,3.679,30329218.0
3.6751,20130725,0.01,600004.SSE,53568.49,0.4658,3.6521,3.6329,0.0109,3.656,before,0.155,3.6636,34602042.0
3.656,20130726,-0.08,600004.SSE,28766.6,0.2501,3.656,3.6023,0.0147,3.6099,before,-1.3051,3.656,17490813.0
3.6099,20130729,-0.08,600004.SSE,34634.16,0.3012,3.6099,3.5485,0.0165,3.5601,before,-1.3223,3.6099,20734527.0
3.5984,20130730,0.01,600004.SSE,17506.02,0.1522,3.5601,3.5562,0.0117,3.5677,before,0.1675,3.5601,10492756.0
3.6023,20130731,0.05,600004.SSE,18064.21,0.1571,3.5677,3.5869,0.005,3.5984,before,0.8361,3.5907,10889208.0
3.6445,20130801,0.06,600004.SSE,30327.39,0.2637,3.5984,3.5869,0.0166,3.6329,before,0.995,3.6023,18423213.0
3.6751,20130802,0.01,600004.SSE,41869.72,0.3641,3.6329,3.6253,0.0131,3.6406,before,0.1642,3.6406,25583928.0
3.6636,20130805,0.03,600004.SSE,22730.1,0.1977,3.6406,3.6253,0.0098,3.656,before,0.4918,3.6521,13894439.0
3.6867,20130806,0.02,600004.SSE,38817.19,0.3375,3.656,3.6329,0.0147,3.6675,before,0.3263,3.6636,23793307.0
3.6943,20130807,0.0,600004.SSE,31420.52,0.2732,3.6675,3.6521,0.0114,3.6675,before,0.0,3.6521,19338563.0
3.6867,20130808,-0.02,600004.SSE,21215.04,0.1845,3.6675,3.6521,0.0098,3.656,before,-0.3252,3.6521,13050814.0
3.6751,20130809,0.02,600004.SSE,23932.15,0.2081,3.656,3.6406,0.0098,3.6675,before,0.3263,3.6675,14669163.0
3.7173,20130812,0.07,600004.SSE,55990.74,0.4869,3.6675,3.6521,0.0179,3.7097,before,1.1382,3.6675,34632418.0
3.7327,20130813,0.03,600004.SSE,32579.31,0.2833,3.7097,3.6982,0.0096,3.7289,before,0.4823,3.7173,20326607.0
3.7595,20130814,-0.03,600004.SSE,35108.71,0.3053,3.7289,3.7058,0.0144,3.7097,before,-0.48,3.7289,21916149.0
3.7212,20130815,-0.03,600004.SSE,37779.93,0.3285,3.7097,3.679,0.0113,3.6943,before,-0.4823,3.7173,23463008.0
3.7864,20130816,-0.04,600004.SSE,54116.03,0.4706,3.6943,3.656,0.0355,3.6675,before,-0.6462,3.6751,33661687.0
3.6943,20130819,0.02,600004.SSE,27423.11,0.2385,3.6675,3.6445,0.013000000000000001,3.679,before,0.3252,3.6521,16856616.0
3.6982,20130820,-0.02,600004.SSE,22099.65,0.1922,3.679,3.656,0.0113,3.6675,before,-0.3241,3.679,13609787.0
3.6867,20130821,0.02,600004.SSE,16735.97,0.1455,3.6675,3.6521,0.0098,3.679,before,0.3252,3.6675,10278889.0
3.6943,20130822,0.01,600004.SSE,24455.65,0.2127,3.679,3.6636,0.0081,3.6867,before,0.1621,3.6675,15097979.0
3.7058,20130823,-0.02,600004.SSE,22743.78,0.1978,3.6867,3.6445,0.0162,3.6751,before,-0.3236,3.679,14024786.0
3.7711,20130826,0.13,600004.SSE,60898.77,0.5296,3.6751,3.6636,0.0292,3.7519,before,2.1104,3.6751,38118566.0
3.8248,20130827,0.04,600004.SSE,70115.76,0.6097,3.7519,3.7289,0.0254,3.7749,before,0.6359,3.7404,44495623.0
3.8593,20130828,0.07,600004.SSE,96420.68,0.8384,3.7749,3.7327,0.0332,3.8171,before,1.1058,3.7595,61495341.0
3.9475,20130829,0.08,600004.SSE,115709.43,1.0062,3.8171,3.8056,0.0375,3.867,before,1.25,3.8478,75326446.0
4.1048,20130830,0.29,600004.SSE,204400.18,1.7774,3.867,3.8785,0.0586,4.0396,before,4.4753,3.9015,137427473.0
4.124,20130902,-0.24,600004.SSE,111904.1,0.9731,4.0396,3.8478,0.0679,3.8938,before,-3.5451,4.0396,73859526.0
4.2007,20130903,0.27,600004.SSE,202953.84,1.7648,3.8938,3.9859,0.0551,4.0549,before,4.1348,3.9859,139151719.0
4.1393,20130904,-0.01,600004.SSE,97398.19,0.8469,4.0549,4.0089,0.0324,4.0511,before,-0.1471,4.0511,66472059.0
4.0396,20130905,-0.2,600004.SSE,85735.5,0.7455,4.0511,3.9015,0.0339,3.9322,before,-2.9455,4.0396,56801928.0
4.0741,20130906,0.15,600004.SSE,72582.35,0.6312,3.9322,3.9245,0.0379,4.0204,before,2.2762,3.9360000000000004,48620614.0
4.2698,20130909,0.27,600004.SSE,229058.54,1.9918,4.0204,3.9859,0.0712,4.1815,before,4.0059,4.0166,159078793.0
4.5767,20130910,0.51,600004.SSE,366720.57,3.1889,4.1815,4.1815,0.0942,4.4846,before,7.2753,4.2352,270989703.0
4.4501,20130911,-0.29,600004.SSE,191590.63,1.666,4.4846,4.2851,0.0372,4.312,before,-3.8564,4.4194,139430607.0
4.3849,20130912,0.02,600004.SSE,107597.37,0.9356,4.312,4.2659,0.0277,4.3235,before,0.2766,4.2966,77888515.0
4.4155,20130913,-0.08,600004.SSE,109893.19,0.9556,4.3235,4.2045,0.0483,4.2774,before,-1.1034,4.3235,79329321.0
4.3618,20130916,0.02,600004.SSE,70544.74,0.6134,4.2774,4.2583,0.0237,4.2889,before,0.2789,4.2774,50964858.0
4.3196,20130917,-0.26,600004.SSE,96618.51,0.8402,4.2889,4.124,0.0459,4.1355,before,-3.6161,4.312,68015194.0
4.17,20130918,0.01,600004.SSE,54349.16,0.4726,4.1355,4.0818,0.0216,4.1393,before,0.1443,4.1163,37556410.0
4.2467,20130923,0.07,600004.SSE,55572.52,0.4832,4.1393,4.1278,0.0288,4.1815,before,1.0086,4.1393,38964668.0
4.2045,20130924,-0.04,600004.SSE,52172.53,0.4537,4.1815,4.0971,0.0257,4.1585,before,-0.5706,4.1930000000000005,36241686.0
4.1777,20130925,-0.09,600004.SSE,65304.87,0.5679,4.1585,4.0856,0.0215,4.1048,before,-1.2912,4.1393,45165483.0
4.0971,20130926,-0.14,600004.SSE,82663.14,0.7188,4.1048,3.9859,0.0276,4.0204,before,-2.0349,4.0933,55701853.0
4.0511,20130927,0.0,600004.SSE,23503.45,0.2044,4.0204,3.9974,0.0134,4.0204,before,0.0,4.0089,15833545.0
4.0549,20130930,0.03,600004.SSE,26927.15,0.2341,4.0204,4.0166,0.0104,4.0396,before,0.4451,4.0281,18206242.0
4.0933,20131008,0.06,600004.SSE,41445.26,0.3604,4.0396,4.0204,0.0177,4.0741,before,0.8863,4.0434,28269664.0
4.17,20131009,0.15,600004.SSE,65397.79,0.5687,4.0741,4.0549,0.0278,4.1624,before,2.1962,4.0741,45173487.0
4.2007,20131010,-0.12,600004.SSE,61581.03,0.5355,4.1624,4.0741,0.0301,4.0933,before,-1.7192,4.1624,42684877.0
4.1930000000000005,20131011,0.13,600004.SSE,53660.65,0.4666,4.0933,4.1048,0.0219,4.17,before,1.895,4.1163,37385029.0
4.2659,20131014,0.03,600004.SSE,56788.62,0.4938,4.17,4.1777,0.0215,4.1892,before,0.4292,4.1777,40128333.0
4.2889,20131015,0.05,600004.SSE,72823.0,0.6332,4.1892,4.1355,0.037000000000000005,4.2161,before,0.7123,4.2045,51360101.0
4.2352,20131016,-0.21,600004.SSE,58927.49,0.5124,4.2161,4.0741,0.0382,4.0933,before,-2.9703,4.2352,40775682.0
4.1355,20131017,-0.02,600004.SSE,34617.23,0.301,4.0933,4.0741,0.0146,4.0818,before,-0.2915,4.1048,23799275.0
4.1163,20131018,0.03,600004.SSE,25874.13,0.225,4.0818,4.0703,0.0117,4.0971,before,0.4386,4.0933,17751806.0
4.1508,20131021,0.08,600004.SSE,41291.61,0.3591,4.0971,4.0626,0.0218,4.147,before,1.1645,4.1086,28465429.0
4.1508,20131022,-0.08,600004.SSE,33282.66,0.2894,4.147,4.0856,0.0158,4.0971,before,-1.1511,4.1393,22959284.0
4.1163,20131023,-0.12,600004.SSE,46485.68,0.4042,4.0971,4.0204,0.0233,4.0281,before,-1.7467,4.1048,31639548.0
4.0434,20131024,-0.03,600004.SSE,33184.57,0.2886,4.0281,3.9859,0.0148,4.0089,before,-0.4444,4.0166,22347064.0
4.0511,20131025,-0.07,600004.SSE,33279.75,0.2894,4.0089,3.9475,0.0253,3.9667,before,-1.0417,4.0166,22303968.0
4.0089,20131028,0.03,600004.SSE,25682.23,0.2233,3.9667,3.9475,0.015,3.9859,before,0.4511,3.9629,17147040.0
4.0319,20131029,-0.08,600004.SSE,51761.07,0.4501,3.9859,3.8708,0.0404,3.9360000000000004,before,-1.1976,3.9897,34194716.0
4.0319,20131030,0.16,600004.SSE,33143.31,0.2882,3.9360000000000004,3.9475,0.0212,4.0319,before,2.4242,3.9475,22232411.0
4.2659,20131031,0.21,600004.SSE,131543.63,1.1439,4.0319,4.124,0.0355,4.1585,before,3.1065,4.124,92245816.0
4.1508,20131101,-0.03,600004.SSE,41306.75,0.3592,4.1585,4.0626,0.0215,4.1393,before,-0.4304,4.1048,28488898.0
4.17,20131104,-0.03,600004.SSE,25020.52,0.2176,4.1393,4.1048,0.0159,4.124,before,-0.4323,4.147,17335573.0
4.147,20131105,0.01,600004.SSE,35868.14,0.3119,4.124,4.0434,0.0246,4.1278,before,0.1447,4.0971,24607567.0
4.1278,20131106,-0.07,600004.SSE,33216.3,0.2888,4.1278,4.0703,0.0145,4.0856,before,-1.0116,4.1086,22801356.0
4.0856,20131107,-0.07,600004.SSE,22408.66,0.1949,4.0856,4.0396,0.0117,4.0434,before,-1.0219,4.0856,15240065.0
4.0549,20131108,-0.07,600004.SSE,23285.82,0.2025,4.0434,3.9744,0.0206,4.0012,before,-1.0324,4.0511,15671789.0
4.0281,20131111,0.01,600004.SSE,13817.73,0.1202,4.0012,3.9744,0.0134,4.0089,before,0.149,4.0012,9269359.0
4.0319,20131112,0.03,600004.SSE,24165.16,0.2101,4.0089,3.9974,0.0089,4.0281,before,0.4464,4.0166,16261032.0
4.0434,20131113,-0.07,600004.SSE,29900.28,0.26,4.0281,3.9782,0.0163,3.9859,before,-1.037,4.0166,20091108.0
4.0166,20131114,0.04,600004.SSE,21913.0,0.1905,3.9859,3.9552,0.015,4.0089,before,0.5988,3.9974,14632796.0
4.0971,20131115,0.09,600004.SSE,52546.53,0.4569,4.0089,3.9859,0.0283,4.0626,before,1.3393,4.0166,35699504.0
4.147,20131118,0.14,600004.SSE,54131.66,0.4707,4.0626,4.0856,0.0147,4.147,before,2.0558,4.1086,37424861.0
4.17,20131119,-0.04,600004.SSE,42564.77,0.3701,4.147,4.0971,0.0173,4.124,before,-0.5755,4.1624,29434172.0
4.17,20131120,0.07,600004.SSE,45310.7,0.39399999999999996,4.124,4.1086,0.0145,4.1624,before,1.013,4.124,31450503.0
4.3503,20131121,0.11,600004.SSE,176705.11,1.5366,4.1624,4.1278,0.053,4.2314,before,1.5759,4.1624,126023933.0
4.2851,20131122,0.0,600004.SSE,53677.92,0.4668,4.2314,4.1815,0.024,4.2314,before,0.0,4.2314,38018336.0
4.3503,20131125,0.08,600004.SSE,93679.94,0.8146,4.2314,4.2045,0.0339,4.2774,before,1.1283,4.2352,67454110.0
4.3005,20131126,-0.1,600004.SSE,51509.53,0.4479,4.2774,4.2007,0.0237,4.2161,before,-1.3947,4.2774,36544283.0
4.2698,20131127,0.03,600004.SSE,40872.14,0.3554,4.2161,4.2122,0.0141,4.2352,before,0.4243,4.2352,29034861.0
4.3081,20131128,0.03,600004.SSE,55914.22,0.4862,4.2352,4.2237,0.0197,4.2544,before,0.4225,4.2352,39975207.0
4.2889,20131129,0.0,600004.SSE,45300.81,0.3939,4.2544,4.2352,0.0126,4.2544,before,0.0,4.2467,32334581.0
4.2429,20131202,-0.18,600004.SSE,82195.36,0.7147,4.2544,4.0626,0.0421,4.147,before,-2.5245,4.2122,57375262.0
4.2314,20131203,0.13,600004.SSE,43034.52,0.3742,4.147,4.124,0.0259,4.2237,before,1.8705,4.1393,30121418.0
4.3311,20131204,0.13,600004.SSE,110833.11,0.9638,4.2237,4.2007,0.0311,4.3005,before,1.8362,4.2237,79751240.0
4.3081,20131205,-0.05,600004.SSE,38300.37,0.33299999999999996,4.3005,4.2544,0.0125,4.2698,before,-0.6935,4.3081,27459323.0
4.2889,20131206,-0.02,600004.SSE,27166.07,0.2362,4.2698,4.2544,0.0084,4.2583,before,-0.2793,4.2698,19442497.0
4.2851,20131209,0.0,600004.SSE,25494.39,0.2217,4.2583,4.2429,0.0098,4.2583,before,0.0,4.2698,18220089.0
4.3081,20131210,0.06,600004.SSE,59887.21,0.5208,4.2583,4.2544,0.0126,4.2966,before,0.8403,4.2698,42928412.0
4.3427,20131211,0.04,600004.SSE,103347.73,0.8987,4.2966,4.2583,0.0194,4.3196,before,0.5556,4.2851,74604642.0
4.404,20131212,0.11,600004.SSE,103239.35,0.8977,4.3196,4.2851,0.0276,4.3849,before,1.5193,4.3005,75392837.0
4.3964,20131213,-0.05,600004.SSE,49687.13,0.4321,4.3849,4.3388,0.0136,4.3542,before,-0.6803,4.3772,36341346.0
4.3618,20131216,-0.13,600004.SSE,49025.25,0.4263,4.3542,4.2467,0.026000000000000002,4.2774,before,-1.7808,4.3542,35263388.0
4.3388,20131217,0.06,600004.SSE,46267.53,0.4023,4.2774,4.2583,0.0181,4.312,before,0.8368,4.2851,33367677.0
4.3311,20131218,-0.2,600004.SSE,80519.43,0.7002,4.312,4.1624,0.0387,4.1930000000000005,before,-2.7663,4.3235,56843237.0
4.2237,20131219,0.02,600004.SSE,33613.25,0.2923,4.1930000000000005,4.17,0.0128,4.2045,before,0.2845,4.1930000000000005,23670163.0
4.2122,20131220,-0.13,600004.SSE,30364.52,0.264,4.2045,4.1048,0.0255,4.1278,before,-1.844,4.1892,21111878.0
4.1393,20131223,-0.09,600004.SSE,44202.55,0.3844,4.1278,4.0511,0.0217,4.0741,before,-1.3006,4.1163,30162656.0
4.3733,20131224,0.28,600004.SSE,165770.58,1.4415,4.0741,4.2007,0.0425,4.2429,before,4.0996,4.2045,119019960.0
4.2659,20131225,0.03,600004.SSE,70097.72,0.6095,4.2429,4.147,0.0281,4.2583,before,0.4219,4.2467,49374468.0
4.2429,20131226,-0.22,600004.SSE,48893.41,0.4252,4.2583,4.124,0.027999999999999997,4.1278,before,-3.0812,4.2122,34251770.0
4.2007,20131227,0.11,600004.SSE,43520.08,0.3784,4.1278,4.1163,0.0202,4.1930000000000005,before,1.5896,4.1163,30438657.0
4.2314,20131230,-0.04,600004.SSE,31437.62,0.2734,4.1930000000000005,4.1624,0.0156,4.17,before,-0.569,4.2007,22073762.0
4.1777,20131231,-0.04,600004.SSE,54445.92,0.4734,4.17,4.0818,0.0229,4.147,before,-0.5722,4.1624,37764894.0
4.1585,20140102,-0.01,600004.SSE,27865.03,0.2423,4.147,4.1163,0.0101,4.1393,before,-0.1439,4.1355,19293316.0
4.1355,20140103,-0.06,600004.SSE,51839.65,0.4508,4.1393,4.0396,0.0231,4.1048,before,-0.8646,4.1355,35432233.0
4.0818,20140106,-0.13,600004.SSE,34018.12,0.2958,4.1048,3.9974,0.0203,4.0281,before,-1.8895,4.0818,23024656.0
4.0396,20140107,-0.05,600004.SSE,20809.91,0.18100000000000002,4.0281,3.9744,0.0163,3.9974,before,-0.7407,4.0012,13972997.0
4.0319,20140108,0.04,600004.SSE,39196.99,0.3408,3.9974,3.9859,0.0119,4.0204,before,0.597,3.9974,26372494.0
4.0396,20140109,-0.08,600004.SSE,26404.57,0.2296,4.0204,3.9744,0.0163,3.9744,before,-1.1869,4.0089,17767331.0
3.9897,20140110,-0.09,600004.SSE,35209.16,0.3062,3.9744,3.8785,0.0285,3.9207,before,-1.3514,3.9744,23211972.0
3.9322,20140113,-0.07,600004.SSE,37420.06,0.3254,3.9207,3.8478,0.0213,3.8785,before,-1.0654,3.9245,24361892.0
3.9552,20140114,0.12,600004.SSE,24391.08,0.2121,3.8785,3.8593,0.0246,3.9475,before,1.8462,3.8785,15995289.0
3.9552,20140115,-0.02,600004.SSE,12310.81,0.1071,3.9475,3.9130000000000003,0.0106,3.9360000000000004,before,-0.3021,3.9130000000000003,8116742.0
3.9782,20140116,0.04,600004.SSE,19896.75,0.17300000000000001,3.9360000000000004,3.9207,0.0152,3.9629,before,0.6061,3.9360000000000004,13174540.0
3.9552,20140117,-0.04,600004.SSE,14064.86,0.1223,3.9629,3.9130000000000003,0.0105,3.9360000000000004,before,-0.6024,3.9552,9267660.0
3.9322,20140120,-0.05,600004.SSE,18482.67,0.1607,3.9360000000000004,3.8785,0.0136,3.9092,before,-0.7576,3.9207,12095365.0
3.9552,20140121,0.06,600004.SSE,14326.32,0.1246,3.9092,3.8938,0.0153,3.9437,before,0.9159999999999999,3.9092,9450021.0
4.0396,20140122,0.14,600004.SSE,26512.75,0.2305,3.9437,3.9475,0.0227,4.0281,before,2.1180000000000003,3.9475,17829372.0
